searcher	dataset	create_inverse_triples	model	loss	regularizer	optimizer	training_loop	negative_sampler	model_bytes	replicate	training_time	evaluation_time	hits@10
random	fb15k237	True	rotate	crossentropy	no	adam	lcwa		30676992	0	27523.95036816597	12.791532516479492	0.4562334866425286
random	fb15k237	True	rotate	marginranking	no	adam	owa	basic	7669248	0	11326.829550027847	9.367011308670044	0.2868431353361386
random	fb15k237	True	rotate	nssa	no	adam	owa	basic	15338496	0	5700.70791053772	11.241161108016968	0.4771014776396908
random	fb15k237	True	rotate	softplus	no	adam	lcwa		7669248	0	9698.144441604614	9.186677932739258	0.4429983364321362
random	fb15k237	True	rotate	softplus	no	adam	owa	basic	30676992	0	5139.302049636841	14.066515922546387	0.35859673157843236
random	fb15k237	True	simple	bceaftersigmoid	no	adam	lcwa		7669248	0	5636.946802616119	8.210323810577393	0.39580683041393483
random	fb15k237	True	simple	bceaftersigmoid	no	adam	owa	basic	7669248	0	3650.3469789028168	8.168451070785522	0.28437224777375475
random	fb15k237	True	simple	bceaftersigmoid	no	adam	owa	basic	7669248	1	3650.976113796234	8.155691862106323	0.28334474997553577
random	fb15k237	True	simple	bceaftersigmoid	no	adam	owa	basic	7669248	2	3645.945641517639	8.262934684753418	0.2654613954398669
random	fb15k237	True	simple	bceaftersigmoid	no	adam	owa	basic	7669248	3	3650.1417784690857	8.147792100906372	0.2761278011547118
random	fb15k237	True	simple	crossentropy	no	adam	lcwa		7669248	0	10943.752386808395	8.164813756942749	0.36742831979645757
random	fb15k237	True	simple	marginranking	no	adam	owa	basic	30676992	0	36581.4496614933	12.348743438720703	0.3032097074077698
random	fb15k237	True	simple	nssa	no	adam	owa	basic	7669248	0	3032.5373413562775	8.159324884414673	0.26969370779919755
random	fb15k237	True	simple	nssa	no	adam	owa	basic	7669248	1	3033.174911737442	8.278638362884521	0.2805558273803699
random	fb15k237	True	simple	nssa	no	adam	owa	basic	7669248	2	3033.023838996887	8.165837526321411	0.2767883354535669
random	fb15k237	True	simple	nssa	no	adam	owa	basic	7669248	3	3037.860616207123	8.169895648956299	0.2767149427536941
random	fb15k237	True	simple	softplus	no	adam	lcwa		7669248	0	5940.0273587703705	8.28600263595581	0.31294647225755945
random	fb15k237	True	simple	softplus	no	adam	owa	basic	7669248	0	6768.93438410759	8.168827295303345	0.2898767002642137
random	fb15k237	True	simple	softplus	no	adam	owa	basic	7669248	1	6761.7237203121185	8.15846872329712	0.29317937175848907
random	fb15k237	True	simple	softplus	no	adam	owa	basic	7669248	2	6764.387504339218	8.165862321853638	0.2905861630296506
random	fb15k237	True	simple	softplus	no	adam	owa	basic	7669248	3	6760.013635396957	8.171857357025146	0.28769938350132107
random	fb15k237	True	transd	bceaftersigmoid	no	adam	lcwa		30191616	0	24876.84169602394	19.02937936782837	0.029381544182405323
random	fb15k237	True	transd	bceaftersigmoid	no	adam	owa	basic	15338496	0	7945.806864023209	19.26119065284729	0.2404344847832469
random	fb15k237	True	transd	bceaftersigmoid	no	adam	owa	basic	15338496	1	7917.234129905701	19.195645570755005	0.24603679420686955
random	fb15k237	True	transd	bceaftersigmoid	no	adam	owa	basic	15338496	2	7930.700863838196	19.20201849937439	0.24133966141501126
random	fb15k237	True	transd	bceaftersigmoid	no	adam	owa	basic	15338496	3	7935.518130302429	19.169523239135742	0.2447891183090322
random	fb15k237	True	transd	crossentropy	no	adam	lcwa		30191616	0	26562.66629767418	19.769405603408813	0.2856199236715921
random	fb15k237	True	transd	crossentropy	no	adam	lcwa		30191616	1	26603.010843515396	19.754422903060913	0.28625599373715627
random	fb15k237	True	transd	crossentropy	no	adam	lcwa		30191616	2	26548.97970342636	19.732857704162598	0.2814365397788433
random	fb15k237	True	transd	crossentropy	no	adam	lcwa		30191616	3	26560.800523281097	19.732567071914673	0.275736373422057
random	fb15k237	True	transd	marginranking	no	adam	owa	basic	15338496	0	3848.3265011310577	19.234911680221558	0.3973970055778452
random	fb15k237	True	transd	nssa	no	adam	owa	basic	7669248	0	2704.3902258872986	13.008219242095947	0.24779821900381643
random	fb15k237	True	transd	nssa	no	adam	owa	basic	7669248	1	2707.511716604233	12.995455503463745	0.23862413151971817
random	fb15k237	True	transd	nssa	no	adam	owa	basic	7669248	2	2707.370672941208	12.986701250076294	0.24589000880712397
random	fb15k237	True	transd	nssa	no	adam	owa	basic	7669248	3	2708.1918807029724	13.001402378082275	0.24099716214893827
random	fb15k237	True	transd	softplus	no	adam	lcwa		7669248	0	10928.29972910881	13.002227067947388	0.029699579215187396
random	fb15k237	True	transd	softplus	no	adam	owa	basic	15338496	0	8423.549165010452	19.128079891204834	0.28410314120755453
random	fb15k237	True	transd	softplus	no	adam	owa	basic	15338496	1	8427.774990081787	19.122230529785156	0.2799442215480967
random	fb15k237	True	transd	softplus	no	adam	owa	basic	15338496	2	8428.510694026947	19.128011226654053	0.27862315295038653
random	fb15k237	True	transd	softplus	no	adam	owa	basic	15338496	3	8432.194966077805	18.52235436439514	0.2833936784421176
random	fb15k237	True	transe	bceaftersigmoid	no	adam	lcwa		15338496	0	9381.46808052063	8.1037437915802	0.3769204423133379
random	fb15k237	True	transe	bceaftersigmoid	no	adam	lcwa		15338496	1	9384.518316984177	8.115492582321167	0.3747920540170271
random	fb15k237	True	transe	bceaftersigmoid	no	adam	lcwa		15338496	2	9384.725966215134	8.100276708602905	0.3843820334670711
random	fb15k237	True	transe	bceaftersigmoid	no	adam	lcwa		15338496	3	9390.026723146439	8.109977960586548	0.3859966728642724
random	fb15k237	True	transe	bceaftersigmoid	no	adam	owa	basic	3834624	0	1716.9196116924286	7.1033546924591064	0.2868431353361386
random	fb15k237	True	transe	bceaftersigmoid	no	adam	owa	basic	3834624	1	1727.0760107040405	7.20629096031189	0.28750366963499363
random	fb15k237	True	transe	bceaftersigmoid	no	adam	owa	basic	3834624	2	1719.2546541690826	7.108056306838989	0.2840542127409727
random	fb15k237	True	transe	bceaftersigmoid	no	adam	owa	basic	3834624	3	1721.3213300704956	7.1005542278289795	0.2850572463059008
random	fb15k237	True	transe	crossentropy	no	adam	lcwa		3834624	0	4954.001358032227	7.094708204269409	0.4440013699970643
random	fb15k237	True	transe	marginranking	no	adam	owa	basic	7669248	0	3489.679951429367	7.953155279159546	0.41305411488403954
random	fb15k237	True	transe	marginranking	no	adam	owa	basic	7669248	1	3491.512248277664	7.962949991226196	0.41596535864566003
random	fb15k237	True	transe	marginranking	no	adam	owa	basic	7669248	2	3492.9372839927673	7.95367431640625	0.41427732654858596
random	fb15k237	True	transe	marginranking	no	adam	owa	basic	7669248	3	3496.814762353897	7.943485736846924	0.41219786671885705
random	fb15k237	True	transe	nssa	no	adam	owa	basic	3834624	0	3619.982659816742	7.130314350128174	0.3905225560230942
random	fb15k237	True	transe	nssa	no	adam	owa	basic	3834624	1	3621.7244098186493	7.1216607093811035	0.38580095899794503
random	fb15k237	True	transe	nssa	no	adam	owa	basic	3834624	2	3616.2644267082214	7.121987819671631	0.38208239553772383
random	fb15k237	True	transe	nssa	no	adam	owa	basic	3834624	3	3619.21097779274	7.103606462478638	0.3817888247382327
random	fb15k237	True	transe	softplus	no	adam	lcwa		3834624	0	5301.033889770508	7.085770845413208	0.41227125941872983
random	fb15k237	True	transe	softplus	no	adam	lcwa		3834624	1	5294.914506912231	7.066367864608765	0.41310304335062137
random	fb15k237	True	transe	softplus	no	adam	lcwa		3834624	2	5305.641112804413	7.074420928955078	0.4121244740189842
random	fb15k237	True	transe	softplus	no	adam	lcwa		3834624	3	5301.973032951355	7.088724851608276	0.411512868186711
random	fb15k237	True	transe	softplus	no	adam	owa	basic	7669248	0	1922.297515630722	7.940626859664917	0.33327625012232115
random	fb15k237	True	transe	softplus	no	adam	owa	basic	7669248	1	1921.7272849082947	7.943417310714722	0.3324444661904296
random	fb15k237	True	transe	softplus	no	adam	owa	basic	7669248	2	1921.8825302124023	7.9553446769714355	0.3327380369899207
random	fb15k237	True	transe	softplus	no	adam	owa	basic	7669248	3	1923.2655656337738	7.909553527832031	0.3363832077502691
random	fb15k237	True	transh	bceaftersigmoid	transh	adam	lcwa		3955968	0	10867.517496109009	8.949536800384521	0.2575839123201879
random	fb15k237	True	transh	bceaftersigmoid	transh	adam	owa	basic	7911936	0	7119.296998977661	11.634466886520386	0.23407378412760543
random	fb15k237	True	transh	bceaftersigmoid	transh	adam	owa	basic	7911936	1	7135.28843331337	11.647409677505493	0.23828163225364518
random	fb15k237	True	transh	bceaftersigmoid	transh	adam	owa	basic	7911936	2	7121.783737659454	11.632256269454956	0.2406791271161562
random	fb15k237	True	transh	bceaftersigmoid	transh	adam	owa	basic	7911936	3	7115.366075515747	11.61997938156128	0.23808591838731774
random	fb15k237	True	transh	crossentropy	transh	adam	lcwa		15823872	0	31652.90677690506	14.594624757766724	0.24613465114003327
random	fb15k237	True	transh	marginranking	transh	adam	owa	basic	15823872	0	8357.07904291153	14.68951940536499	0.2716753106957628
random	fb15k237	True	transh	nssa	transh	adam	owa	basic	15823872	0	6349.745457410812	14.70570707321167	0.22142577551619533
random	fb15k237	True	transh	softplus	transh	adam	lcwa		3955968	0	16007.551148414612	8.955594539642334	0.26754085526959587
random	fb15k237	True	transh	softplus	transh	adam	owa	basic	3955968	0	7349.705837249756	8.924037456512451	0.24195126724728447
random	fb15k237	True	transh	softplus	transh	adam	owa	basic	3955968	1	7360.343868017197	8.935599088668823	0.2511742831979646
random	fb15k237	True	transh	softplus	transh	adam	owa	basic	3955968	2	7396.376167535782	8.964573860168457	0.23280164399647715
random	fb15k237	True	transh	softplus	transh	adam	owa	basic	3955968	3	7360.212281942368	8.96404504776001	0.2436882278109404
random	fb15k237	True	transr	bceaftersigmoid	no	adam	lcwa		77223936	0	72292.01434588432	20.731757164001465	0.14813093257657306
random	fb15k237	True	transr	crossentropy	no	adam	lcwa		38733312	0	20663.387941122055	22.089770555496216	0.38318328603581564
random	fb15k237	True	transr	marginranking	no	adam	owa	basic	35262720	0	14715.426056623459	22.3463397026062	0.3224630590077307
random	fb15k237	True	transr	nssa	no	adam	owa	basic	35262720	0	9245.16027188301	23.81864905357361	0.11209511693903514
random	fb15k237	True	transr	softplus	no	adam	lcwa		46038528	0	16827.678853034973	17.363022804260254	0.1164252862315295
random	fb15k237	True	tucker	bceaftersigmoid	no	adam	lcwa		31751680	0	11030.116750478745	10.905170202255249	0.39106076915549465
random	fb15k237	True	tucker	crossentropy	no	adam	lcwa		82447360	0	38252.081461429596	18.457505702972412	0.4390351306390058
random	fb15k237	True	tucker	softplus	no	adam	lcwa		31751680	0	16543.33921813965	10.910802364349365	0.45283295821508956
random	fb15k237	True	unstructuredmodel	bceaftersigmoid	no	adam	lcwa		14853120	0	8821.555975675583	8.962179183959961	0.06487914668754281
random	fb15k237	True	unstructuredmodel	bceaftersigmoid	no	adam	owa	basic	7426560	0	1453.1162734031677	13.960901737213135	0.05935022996379293
random	fb15k237	True	unstructuredmodel	crossentropy	no	adam	lcwa		14853120	0	11695.649080753326	7.794371843338013	0.077160191799589
random	fb15k237	True	unstructuredmodel	marginranking	no	adam	owa	basic	3713280	0	813.7471060752869	12.585090637207031	0.029577258048732753
random	fb15k237	True	unstructuredmodel	nssa	no	adam	owa	basic	14853120	0	1385.072954416275	17.625633239746094	0.057368627067227715
random	fb15k237	True	unstructuredmodel	softplus	no	adam	lcwa		14853120	0	11992.369587659836	8.3012375831604	0.07065270574420197
random	fb15k237	True	unstructuredmodel	softplus	no	adam	owa	basic	7426560	0	1503.2325658798218	13.952416181564331	0.05932576573050201
random	kinships	False	complex	bceaftersigmoid	no	adadelta	lcwa		66048	0	135.7907419204712	0.10629868507385254	0.29329608938547486
random	kinships	False	complex	bceaftersigmoid	no	adadelta	lcwa		66048	1	134.84204149246216	0.11379265785217285	0.22951582867783984
random	kinships	False	complex	bceaftersigmoid	no	adadelta	lcwa		66048	2	134.59780383110046	0.10926103591918945	0.3477653631284916
random	kinships	False	complex	bceaftersigmoid	no	adadelta	lcwa		66048	3	136.0238082408905	0.12225651741027832	0.2905027932960894
random	kinships	False	complex	bceaftersigmoid	no	adadelta	owa	basic	132096	0	354.82472109794617	0.13332605361938477	0.9743947858472998
random	kinships	False	complex	bceaftersigmoid	no	adadelta	owa	basic	132096	1	355.1382517814636	0.1530764102935791	0.9762569832402235
random	kinships	False	complex	bceaftersigmoid	no	adadelta	owa	basic	132096	2	356.12648367881775	0.13944149017333984	0.9669459962756052
random	kinships	False	complex	bceaftersigmoid	no	adadelta	owa	basic	132096	3	355.017147064209	0.15029168128967285	0.978584729981378
random	kinships	False	complex	bceaftersigmoid	no	adam	lcwa		132096	0	25.10895609855652	0.12218379974365234	0.9352886405959032
random	kinships	False	complex	bceaftersigmoid	no	adam	lcwa		132096	1	24.809654712677002	0.12281942367553711	0.9315642458100558
random	kinships	False	complex	bceaftersigmoid	no	adam	lcwa		132096	2	25.323419332504272	0.12285828590393066	0.9301675977653632
random	kinships	False	complex	bceaftersigmoid	no	adam	lcwa		132096	3	25.046689748764038	0.12638258934020996	0.9338919925512105
random	kinships	False	complex	bceaftersigmoid	no	adam	owa	basic	264192	0	120.9876389503479	0.1665034294128418	0.9748603351955307
random	kinships	False	complex	bceaftersigmoid	no	adam	owa	basic	264192	1	123.06506752967834	0.17223381996154785	0.9762569832402235
random	kinships	False	complex	bceaftersigmoid	no	adam	owa	basic	264192	2	124.74607825279236	0.17162108421325684	0.9739292364990689
random	kinships	False	complex	bceaftersigmoid	no	adam	owa	basic	264192	3	121.73006248474121	0.16962218284606934	0.978584729981378
random	kinships	False	complex	crossentropy	no	adadelta	lcwa		264192	0	84.23215055465698	0.15526032447814941	0.9706703910614525
random	kinships	False	complex	crossentropy	no	adadelta	lcwa		264192	1	84.62021589279175	0.16441631317138672	0.9725325884543762
random	kinships	False	complex	crossentropy	no	adadelta	lcwa		264192	2	83.30415368080139	0.15860390663146973	0.9711359404096834
random	kinships	False	complex	crossentropy	no	adadelta	lcwa		264192	3	86.17259550094604	0.16949844360351562	0.9748603351955307
random	kinships	False	complex	crossentropy	no	adam	lcwa		264192	0	25.34537172317505	0.18150091171264648	0.9725325884543762
random	kinships	False	complex	crossentropy	no	adam	lcwa		264192	1	28.738664388656616	0.16673040390014648	0.9692737430167597
random	kinships	False	complex	crossentropy	no	adam	lcwa		264192	2	25.962003707885742	0.15999698638916016	0.9585661080074488
random	kinships	False	complex	crossentropy	no	adam	lcwa		264192	3	24.378050088882446	0.1641552448272705	0.9678770949720671
random	kinships	False	complex	marginranking	no	adadelta	owa	basic	264192	0	461.94500160217285	0.18737363815307617	0.9683426443202979
random	kinships	False	complex	marginranking	no	adadelta	owa	basic	264192	1	430.27030062675476	0.18968725204467773	0.9739292364990689
random	kinships	False	complex	marginranking	no	adadelta	owa	basic	264192	2	446.4828917980194	0.1886153221130371	0.962756052141527
random	kinships	False	complex	marginranking	no	adadelta	owa	basic	264192	3	439.2362241744995	0.18517160415649414	0.9688081936685289
random	kinships	False	complex	marginranking	no	adam	owa	basic	264192	0	112.77031683921814	0.1558239459991455	0.9618249534450651
random	kinships	False	complex	marginranking	no	adam	owa	basic	264192	1	113.11069011688232	0.15499567985534668	0.9562383612662942
random	kinships	False	complex	marginranking	no	adam	owa	basic	264192	2	113.12592673301697	0.15790700912475586	0.9562383612662942
random	kinships	False	complex	marginranking	no	adam	owa	basic	264192	3	113.10814142227173	0.1568136215209961	0.9585661080074488
random	kinships	False	complex	nssa	no	adadelta	owa	basic	264192	0	500.4337420463562	0.16916203498840332	0.9762569832402235
random	kinships	False	complex	nssa	no	adadelta	owa	basic	264192	1	500.69799757003784	0.16920948028564453	0.9762569832402235
random	kinships	False	complex	nssa	no	adadelta	owa	basic	264192	2	500.1167197227478	0.16606616973876953	0.9748603351955307
random	kinships	False	complex	nssa	no	adadelta	owa	basic	264192	3	501.30173420906067	0.1662759780883789	0.973463687150838
random	kinships	False	complex	nssa	no	adam	owa	basic	132096	0	75.61684155464172	0.15550661087036133	0.9725325884543762
random	kinships	False	complex	nssa	no	adam	owa	basic	132096	1	81.38536334037781	0.16136932373046875	0.9646182495344506
random	kinships	False	complex	nssa	no	adam	owa	basic	132096	2	92.71382212638855	0.16204500198364258	0.9641527001862198
random	kinships	False	complex	nssa	no	adam	owa	basic	132096	3	90.45067977905273	0.17128872871398926	0.9725325884543762
random	kinships	False	complex	softplus	no	adadelta	lcwa		132096	0	126.0657126903534	0.1278553009033203	0.35614525139664804
random	kinships	False	complex	softplus	no	adadelta	lcwa		132096	1	125.539137840271	0.12751030921936035	0.18342644320297952
random	kinships	False	complex	softplus	no	adadelta	lcwa		132096	2	127.12469029426575	0.1291673183441162	0.1904096834264432
random	kinships	False	complex	softplus	no	adadelta	lcwa		132096	3	125.9721326828003	0.12918305397033691	0.18854748603351956
